doc_id,type,mode,text,start,end,context,category
https://doi.org/10.1080/10412905.2010.9700264,LOCATION,FN,Brazil,138,144,"(Vieill) K. Schum. From Rio de Janeiro, Brazil. Fresh leaves of Alpinia zerumbet and A",
https://doi.org/10.1080/10412905.2010.9700264,LOCATION,FN,Rio de Janeiro,122,136,"nd A. purpurata (Vieill) K. Schum. From Rio de Janeiro, Brazil. Fresh leaves of Alpinia zerumb",
https://doi.org/10.1080/10412905.2010.9700264,LOCATION,FN,Rio de Janeiro,230,244,urata (Zingiberaceae) were collected in Rio de Janeiro city and subjected to hydrodistillation,
https://doi.org/10.1080/10412905.2006.9699060,LOCATION,FN,Bosnia and Herzegovina,122,144,stituents of Salvia officinalis L. from Bosnia and Herzegovina. The essential oils from fresh plant ma,
https://doi.org/10.1080/10412905.2006.9699060,LOCATION,FN,central Herzegovina,468,487,localities (altitudes 110 and 400 m) in central Herzegovina near Mostar and at four different stage,
https://doi.org/10.1080/10412905.2006.9699060,LOCATION,FN,Mostar,493,499, and 400 m) in central Herzegovina near Mostar and at four different stages of develop,
https://doi.org/10.1080/10412905.2006.9699060,SEASON,FN,May,713,716,"ing (flowering tops, leaves and stalks, May 2003) and after flowering (leaves and s",
https://doi.org/10.1080/10412905.2005.9699006,LOCATION,FN,Lebanon,144,151,enbergii Boiss. from Two Populations in Lebanon. Seedlings obtained from seeds of three,
https://doi.org/10.1080/10412905.2005.9699006,LOCATION,FN,Lebanon,251,258,ano (Origanum ehrenbergii) harvested in Lebanon and sown at a research station in Franc,
https://doi.org/10.1080/10412905.2005.9699006,LOCATION,FN,France,293,299,banon and sown at a research station in France were planted in three replicates in a F,
https://doi.org/10.1080/10412905.2023.2240802,LOCATION,FN,Turkish,50,57,ty and essential oil classifications of Turkish aniseed (Pimpinella anisum L.). For ind,
https://doi.org/10.1080/10412905.2002.9699822,LOCATION,FN,Japan,172,177,"ls of a Satsuma mandarin cultivar, from Japan, and four other cultivars of mandarin h",
https://doi.org/10.1080/10412905.2002.9699822,LOCATION,FN,Ethiopia,281,289,"rlando, Kara and Minneola obtained from Ethiopia and Kenya were analyzed by capillary GC",
https://doi.org/10.1080/10412905.2002.9699822,LOCATION,FN,Kenya,294,299,and Minneola obtained from Ethiopia and Kenya were analyzed by capillary GC and GC/MS,
